openalex_id,doi,title,abstract,referenced_works,publication_date
https://openalex.org/W4392902876,https://doi.org/10.1109/icassp48485.2024.10447448,Retrieval Augmented End-to-End Spoken Dialog Models,"We recently developed a joint speech and language model (SLM [1]) which fuses a pretrained foundational speech model and a large language model (LLM), while preserving the in-context learning capability intrinsic to the pretrained LLM. In this paper, we apply SLM to dialog applications where the dialog states are inferred directly from the audio signal.Task-oriented dialogs often contain domain-specific entities, i.e., restaurants, hotels, train stations, and city names, which are difficult to recognize, however, critical for the downstream applications. Inspired by the RAG (retrieval-augmented generation) models, we propose a retrieval augmented SLM (ReSLM) that overcomes this weakness. We first train a retriever to retrieve text entities given audio inputs. The retrieved entities are then added as text inputs to the underlying LLM to bias model predictions. We evaluated ReSLM on speech MultiWoz task (DSTC-11 Challenge), and found that the retrieval augmentation boosts model performance, achieving joint goal accuracy (38.6% vs 32.7%), slot error rate (20.6% vs 24.8%) and ASR word error rate (5.5% vs 6.7%). While demonstrated on dialog state tracking, our approach is broadly applicable to speech tasks requiring custom contextual information or domain-specific entities.","['https://openalex.org/W4391021623', 'https://openalex.org/W6777615688', 'https://openalex.org/W6779857854', 'https://openalex.org/W3099700870', 'https://openalex.org/W6810722945', 'https://openalex.org/W4385822641', 'https://openalex.org/W6764961350', 'https://openalex.org/W4385573970', 'https://openalex.org/W6803092890', 'https://openalex.org/W4226120743', 'https://openalex.org/W4225272718', 'https://openalex.org/W4225308107', 'https://openalex.org/W6799838802', 'https://openalex.org/W6810334672', 'https://openalex.org/W4381786045', 'https://openalex.org/W4372270126', 'https://openalex.org/W6783813245', 'https://openalex.org/W6810730852', 'https://openalex.org/W6845404407', 'https://openalex.org/W2945475330', 'https://openalex.org/W6770169672', 'https://openalex.org/W2997771882', 'https://openalex.org/W3206547074', 'https://openalex.org/W4223510772', 'https://openalex.org/W6850218400', 'https://openalex.org/W6769627184', 'https://openalex.org/W2127141656', 'https://openalex.org/W4372267461', 'https://openalex.org/W6777399232', 'https://openalex.org/W6810673746', 'https://openalex.org/W3097777922', 'https://openalex.org/W4225323055', 'https://openalex.org/W4288027128', 'https://openalex.org/W3207222250', 'https://openalex.org/W4226082499', 'https://openalex.org/W4301243929', 'https://openalex.org/W4225553189', 'https://openalex.org/W2954492830', 'https://openalex.org/W4323066695', 'https://openalex.org/W3190965961']",2024-03-18
https://openalex.org/W4408358330,https://doi.org/10.1109/access.2025.3550855,"Advancements in Speech Recognition: A Systematic Review of Deep Learning Transformer Models, Trends, Innovations, and Future Directions","The transformer is a Deep Learning (DL) model that revolutionized language processing with its self-attention mechanism, enabling parallel processing and improving model efficiency, which dramatically reshaped the landscape of speech recognition technology, based on the ability to efficiently manage the dynamic and context-rich nature of speech. The proposed systematic review in this article critically examines the impact of transformer models on speech recognition, covering the published research over the past seven years (from January 1, 2017, to May 15, 2024). The goals of this article are to synthesize the current knowledge, pinpoint emerging trends, and identify research gaps that could be beneficial for future investigations. From an initial pool of 2,838 publications sourced from leading digital libraries, a rigorous two-step screening process applied to distill high-quality studies relevant to the review criteria. We concentrated our analysis on seven pivotal areas as following: the environmental conditions (neutral versus noisy) addressed by the studies, methods of feature extraction employed, characteristics of the transformer models used, datasets utilized, variations in model efficiency, the influence of noise on model generalizability, and trends in self-supervised learning, ending up with 37 articles to review in this paper. Our findings underscore the transformative potential of transformers in enhancing the accuracy and robustness of speech recognition systems, especially in challenging acoustic environments. In addition, this review highlights areas where more research is needed to make speech recognition even better by using transformer technology.","['https://openalex.org/W6866711220', 'https://openalex.org/W6866150908', 'https://openalex.org/W6857228344', 'https://openalex.org/W6857421307', 'https://openalex.org/W4385822429', 'https://openalex.org/W4385822766', 'https://openalex.org/W6853611000', 'https://openalex.org/W4385822815', 'https://openalex.org/W4327500526', 'https://openalex.org/W3206114047', 'https://openalex.org/W4225808286', 'https://openalex.org/W4224925623', 'https://openalex.org/W4210463634', 'https://openalex.org/W6770514103', 'https://openalex.org/W3207595101', 'https://openalex.org/W4223945715', 'https://openalex.org/W4226420874', 'https://openalex.org/W3015810689', 'https://openalex.org/W4391021623', 'https://openalex.org/W4226380987', 'https://openalex.org/W3015747801', 'https://openalex.org/W3162313915', 'https://openalex.org/W2981857663', 'https://openalex.org/W4393863141', 'https://openalex.org/W4221165942', 'https://openalex.org/W3016010032', 'https://openalex.org/W4391021542', 'https://openalex.org/W4392904027', 'https://openalex.org/W4385245566', 'https://openalex.org/W4400771889', 'https://openalex.org/W4283818106', 'https://openalex.org/W4379805013', 'https://openalex.org/W4205608408', 'https://openalex.org/W4412474694', 'https://openalex.org/W2781626870', 'https://openalex.org/W3157175643', 'https://openalex.org/W4399426355', 'https://openalex.org/W4317881096']",2025-01-01
https://openalex.org/W4412899262,https://doi.org/10.37943/22snok5872,AUDIO-TO-TEXT TRANSLATION FOR THE HARD OF HEARING: A WHISPER MODEL-BASED STUDY,"This study investigates the effectiveness of the Whisper model for audio-to-text transcription, specifically targeting the enhancement of accessibility for individuals with hearing impairments. The research focuses on the processing of audio recordings obtained from WhatsApp messenger, which often contain significant background noise that complicates speech recognition. To address this issue, advanced audio processing techniques were employed, including the use of the Librosa library and the Noisereduce package for noise reduction. The spectral gating methods applied in this study effectively diminished wind noise and other ambient sounds, allowing for clearer recognition of spoken content. To ensure the quality of the processed audio, we assessed its clarity using a SimpleRNN model. The training results demonstrated a progressive reduction in loss values across epochs, confirming the successful enhancement of audio quality. Once the audio files were adequately cleaned, we utilized the Whisper model, a sophisticated machine learning tool for speech recognition developed by OpenAI, to transcribe the audio into text. The transcription process yielded accurate Kazakh language output, despite the initial challenges posed by background noise. These findings underscore the critical role of high-quality audio input in achieving reliable transcription results and highlight the potential of machine learning technologies in improving communication access for hearing-impaired individuals. This study concludes with recommendations for future research, including the exploration of additional noise reduction techniques and the application of the Whisper model across various languages and dialects. Such advancements could significantly contribute to creating more inclusive digital environments and enhancing the overall user experience for individuals with hearing impairments.","['https://openalex.org/W2029430921', 'https://openalex.org/W4391384041', 'https://openalex.org/W4387790057', 'https://openalex.org/W4361003384', 'https://openalex.org/W4389669656', 'https://openalex.org/W4387303718', 'https://openalex.org/W4297259271', 'https://openalex.org/W4319601831', 'https://openalex.org/W4403496717', 'https://openalex.org/W3092424727', 'https://openalex.org/W4385764125', 'https://openalex.org/W4375869257', 'https://openalex.org/W3162037819', 'https://openalex.org/W4309951156', 'https://openalex.org/W4391021666', 'https://openalex.org/W3206573929', 'https://openalex.org/W4391021623', 'https://openalex.org/W4385805046', 'https://openalex.org/W3119991380', 'https://openalex.org/W4320884090', 'https://openalex.org/W4394978572', 'https://openalex.org/W4386575267', 'https://openalex.org/W4402981815']",2025-06-30
https://openalex.org/W4389519009,https://doi.org/10.18653/v1/2023.findings-emnlp.704,MRRL: Modifying the Reference via Reinforcement Learning for Non-Autoregressive Joint Multiple Intent Detection and Slot Filling,"With the rise of non-autoregressive approach, some non-autoregressive models for joint multiple intent detection and slot filling have obtained the promising inference speed. However, most existing SLU models (1) suffer from the multi-modality problem that leads to reference intents and slots may not be suitable for training; (2) lack of alignment between the correct predictions of the two tasks, which extremely limits the overall accuracy. Therefore, in this paper, we propose Modifying the Reference via Reinforcement Learning (MRRL), a novel method for multiple intent detection and slot filling, which introduces a modifier and employs reinforcement learning. Specifically, we try to provide the better training target for the non-autoregressive SLU model via modifying the reference based on the output of the non-autoregressive SLU model, and propose a suitability reward to ensure that the output of the modifier module could fit well with the output of the non-autoregressive SLU model and does not deviate too far from the reference. In addition, we also propose a compromise reward to realize a flexible trade-off between the two subtasks. Experiments on two multi-intent datasets and non-autoregressive baselines demonstrate that our MRRL could consistently improve the performance of baselines. More encouragingly, our best variant achieves new state-of-the-art results, outperforming the previous best approach by 3.6 overall accuracy on MixATIS dataset.","['https://openalex.org/W2581637843', 'https://openalex.org/W3161463965', 'https://openalex.org/W4389520437', 'https://openalex.org/W3103899394', 'https://openalex.org/W3034216012', 'https://openalex.org/W3161631007', 'https://openalex.org/W648947103', 'https://openalex.org/W4312426068', 'https://openalex.org/W3209239055', 'https://openalex.org/W4384807869', 'https://openalex.org/W4297733535', 'https://openalex.org/W4382202516', 'https://openalex.org/W4382202608', 'https://openalex.org/W3098800734', 'https://openalex.org/W4386384714', 'https://openalex.org/W4387848696', 'https://openalex.org/W3173794693', 'https://openalex.org/W3099757670', 'https://openalex.org/W2963974889', 'https://openalex.org/W2804945011', 'https://openalex.org/W2963034998', 'https://openalex.org/W4385572615', 'https://openalex.org/W3212491726', 'https://openalex.org/W3170264707', 'https://openalex.org/W2963066655', 'https://openalex.org/W4385571399', 'https://openalex.org/W4378718233', 'https://openalex.org/W3100532071', 'https://openalex.org/W2474111273', 'https://openalex.org/W4224212267', 'https://openalex.org/W4385822432', 'https://openalex.org/W4389519101', 'https://openalex.org/W4238557920', 'https://openalex.org/W4288090877', 'https://openalex.org/W3113593351', 'https://openalex.org/W3162342118', 'https://openalex.org/W4385573070', 'https://openalex.org/W2077302143', 'https://openalex.org/W4298093396', 'https://openalex.org/W4385567042', 'https://openalex.org/W2898637464', 'https://openalex.org/W2888442053', 'https://openalex.org/W4385570101', 'https://openalex.org/W4385567178', 'https://openalex.org/W1522301498', 'https://openalex.org/W2888921503', 'https://openalex.org/W2970450228', 'https://openalex.org/W2971167298', 'https://openalex.org/W4297683418', 'https://openalex.org/W4375868795', 'https://openalex.org/W4385823351', 'https://openalex.org/W2963167310', 'https://openalex.org/W2964071174', 'https://openalex.org/W4382119366', 'https://openalex.org/W4285217170', 'https://openalex.org/W2766371743', 'https://openalex.org/W2803392141', 'https://openalex.org/W4389520050', 'https://openalex.org/W2094472029', 'https://openalex.org/W4287887858', 'https://openalex.org/W3093528669', 'https://openalex.org/W2119717200', 'https://openalex.org/W4224933765', 'https://openalex.org/W2473329891', 'https://openalex.org/W4288346477', 'https://openalex.org/W2946085385', 'https://openalex.org/W1975244201']",2023-01-01
https://openalex.org/W4394583388,https://doi.org/10.1109/ic2pct60090.2024.10486323,Optical Character Recognition Systems for Accurate Interpretation of Handwritten Telugu Scripts,"Visual data dominates the digital landscape these days. However, there remains a significant gap in the digitization of textual content in regional languages such as Telugu. This research addresses this gap and utilizes the capabilities of the programming language and set of specialized libraries pytesseract for optical character recognition (OCR), PIL for image processing and Levenshtein for accuracy evaluation to appropriately extract text from images in the Telugu script. There are several important steps in this project. Initially, this work sets up a dependable system for uploading pictures. Secondly, carefully extracting text from these submitted photos using py-tesseract. Using the Levenshtein distance measure, and then compared with the ground truth to determine correctness. This metric measures the accuracy of the text output through looking at the slight variations between the word error rate (WER) and character error rate (CER). This is capable of finding misspelled words and unknown characters providing a precise evaluation of the OCR's effectiveness. This study also examines the current state of OCR in Telugu text processing and indicates the benefits of current technologies for locating and converting Telugu text discovered in image documents. It also demonstrates improvements in OCR technology.","['https://openalex.org/W2117182510', 'https://openalex.org/W4293493277', 'https://openalex.org/W6774023782', 'https://openalex.org/W3082735848', 'https://openalex.org/W4223415467', 'https://openalex.org/W4205445027', 'https://openalex.org/W6795700344', 'https://openalex.org/W3210847758', 'https://openalex.org/W4307194360', 'https://openalex.org/W3214042726', 'https://openalex.org/W2332561139', 'https://openalex.org/W2140485652', 'https://openalex.org/W2971777065', 'https://openalex.org/W6690217923', 'https://openalex.org/W1993011068', 'https://openalex.org/W6855885476', 'https://openalex.org/W3183597859', 'https://openalex.org/W4386384714', 'https://openalex.org/W4285058206', 'https://openalex.org/W4302344755']",2024-02-09
https://openalex.org/W4407782501,https://doi.org/10.1109/jbhi.2025.3543968,BAHBench: A Unified Benchmark for Evaluating Bio-Acoustic Health With Acoustic Foundation Models,"Acoustic foundation models, through self-supervised learning on large amounts of unlabeled speech data, can acquire rich acoustic representations. In recent years, these models have demonstrated substantial potential in audio-based health-related tasks, remarkably enhancing the efficiency and quality of healthcare services and contributing to the advancement of smart healthcare. However, there is currently a lack of systematic research and exploration on the performance of acoustic foundation models in health-related tasks. Furthermore, inconsistencies in evaluation methods and experimental setups hinder fair comparisons between different methods, severely impeding progress in this field. To address these challenges, we establish a unified Benchmark for evaluating Bio-Acoustic health via acoustic foundation models, namely BAHBench. BAHBench encompasses 6 distinct health-related tasks and evaluates 12 acoustic foundation models within a unified evaluation framework and parameter settings, enabling fair comparisons across different models. Our objective is to explore the effectiveness of current acoustic foundation models in health-related tasks. Thus, we discuss the impact of model size and data diversity on performance, and investigate feature selection and efficient fine-tuning strategy. Experimental results show that different health-related tasks benefit from features from different layers of the foundation model, while LoRA fine-tuning further enhances the model's performance on downstream tasks. Our goal is to provide clear and comprehensive guidance for future researchers. The code related to this study will be available to the research community to promote transparency and reproducibility.","['https://openalex.org/W4400579821', 'https://openalex.org/W4399489506', 'https://openalex.org/W4360994649', 'https://openalex.org/W3211062931', 'https://openalex.org/W4399154371', 'https://openalex.org/W4392902672', 'https://openalex.org/W4400229026', 'https://openalex.org/W4386248431', 'https://openalex.org/W4365135358', 'https://openalex.org/W3023585707', 'https://openalex.org/W4205860088', 'https://openalex.org/W3011285251', 'https://openalex.org/W3174249533', 'https://openalex.org/W4205687123', 'https://openalex.org/W4297841747', 'https://openalex.org/W4321608155', 'https://openalex.org/W4392903056', 'https://openalex.org/W3107962736', 'https://openalex.org/W4225319493', 'https://openalex.org/W2989852193', 'https://openalex.org/W4372260310', 'https://openalex.org/W6847363464', 'https://openalex.org/W2973049979', 'https://openalex.org/W4388766108', 'https://openalex.org/W3209984917', 'https://openalex.org/W4319878709', 'https://openalex.org/W6870254097', 'https://openalex.org/W4391827429', 'https://openalex.org/W4372260155', 'https://openalex.org/W3163826605', 'https://openalex.org/W4224315877', 'https://openalex.org/W3117926103', 'https://openalex.org/W4386996915', 'https://openalex.org/W3197580070', 'https://openalex.org/W4392902623', 'https://openalex.org/W4404708901', 'https://openalex.org/W4391865211', 'https://openalex.org/W6796581206', 'https://openalex.org/W4394862910', 'https://openalex.org/W6860853044', 'https://openalex.org/W4385245566', 'https://openalex.org/W2896457183', 'https://openalex.org/W6780218876', 'https://openalex.org/W3209059054', 'https://openalex.org/W4392904633', 'https://openalex.org/W3015591594', 'https://openalex.org/W2593116425', 'https://openalex.org/W4391604988', 'https://openalex.org/W4288437714', 'https://openalex.org/W3088067841', 'https://openalex.org/W6801976681', 'https://openalex.org/W1494198834', 'https://openalex.org/W2995181338', 'https://openalex.org/W3119308075', 'https://openalex.org/W3198694222', 'https://openalex.org/W6810007534', 'https://openalex.org/W2399733683', 'https://openalex.org/W6791353385', 'https://openalex.org/W4386223259', 'https://openalex.org/W2559143428', 'https://openalex.org/W2964182121', 'https://openalex.org/W4223646484', 'https://openalex.org/W2018363392', 'https://openalex.org/W3161639065', 'https://openalex.org/W2972301465', 'https://openalex.org/W2052666245', 'https://openalex.org/W3135028703', 'https://openalex.org/W2963652649', 'https://openalex.org/W4391547780', 'https://openalex.org/W3192599558']",2025-02-20
https://openalex.org/W4386071707,https://doi.org/10.1109/cvpr52729.2023.01457,ImageBind One Embedding Space to Bind Them All,"We present ImageBind, an approach to learn a joint embedding across six different modalities - images, text, audio, depth, thermal, and IMU data. We show that all combinations of paired data are not necessary to train such a joint embedding, and only image-paired data is sufficient to bind the modalities together. ImageBind can leverage recent large scale vision-language models, and extends their zero-shot capabilities to new modalities just by using their natural pairing with images. It enables novel emergent applications 'out-of-the-box' including cross-modal retrieval, composing modalities with arithmetic, cross-modal detection and generation. The emergent capabilities improve with the strength of the image encoder and we set a new state-of-the-art on emergent zero-shot recognition tasks across modalities, outperforming specialist supervised models. Finally, we show strong few-shot recognition results outperforming prior work, and that ImageBind serves as a new way to evaluate vision models for visual and non-visual tasks.","['https://openalex.org/W6747225742', 'https://openalex.org/W6845452229', 'https://openalex.org/W6784333009', 'https://openalex.org/W6784184991', 'https://openalex.org/W6838789689', 'https://openalex.org/W6791353385', 'https://openalex.org/W6797148833', 'https://openalex.org/W2052666245', 'https://openalex.org/W2842511635', 'https://openalex.org/W3198452188', 'https://openalex.org/W3035682985', 'https://openalex.org/W6775244068', 'https://openalex.org/W6774314701', 'https://openalex.org/W6750591037', 'https://openalex.org/W6678470764', 'https://openalex.org/W2033875152', 'https://openalex.org/W6839264832', 'https://openalex.org/W2593116425', 'https://openalex.org/W6797613833', 'https://openalex.org/W4313190371', 'https://openalex.org/W3035635319', 'https://openalex.org/W6751037545', 'https://openalex.org/W2984008963', 'https://openalex.org/W6845288475', 'https://openalex.org/W6809576537', 'https://openalex.org/W6803602085', 'https://openalex.org/W6679792166', 'https://openalex.org/W6843151239', 'https://openalex.org/W3175300676', 'https://openalex.org/W3015371781', 'https://openalex.org/W2963524571', 'https://openalex.org/W4226442948', 'https://openalex.org/W6810640834', 'https://openalex.org/W2619697695', 'https://openalex.org/W3159481202', 'https://openalex.org/W3204588463', 'https://openalex.org/W3213454282', 'https://openalex.org/W6803872405', 'https://openalex.org/W6811433417', 'https://openalex.org/W2998508940', 'https://openalex.org/W4312818263', 'https://openalex.org/W6811072154', 'https://openalex.org/W3163937874', 'https://openalex.org/W6839165094', 'https://openalex.org/W6955071965', 'https://openalex.org/W4312658081', 'https://openalex.org/W6631516269', 'https://openalex.org/W3213472242', 'https://openalex.org/W6790019176', 'https://openalex.org/W2798991696', 'https://openalex.org/W2100031962', 'https://openalex.org/W6843263998', 'https://openalex.org/W2550821151', 'https://openalex.org/W2425121537', 'https://openalex.org/W6780294235', 'https://openalex.org/W6810334672', 'https://openalex.org/W6745388339', 'https://openalex.org/W3205475937', 'https://openalex.org/W6739901393', 'https://openalex.org/W6788135285', 'https://openalex.org/W6838673894', 'https://openalex.org/W3216270236', 'https://openalex.org/W2067912884', 'https://openalex.org/W6763442200', 'https://openalex.org/W6802517928', 'https://openalex.org/W1923184257', 'https://openalex.org/W1565402342', 'https://openalex.org/W6810265253', 'https://openalex.org/W4312372834', 'https://openalex.org/W125693051', 'https://openalex.org/W6802987763', 'https://openalex.org/W3205786327', 'https://openalex.org/W2149557440', 'https://openalex.org/W3196974791', 'https://openalex.org/W4312777209', 'https://openalex.org/W2138621090', 'https://openalex.org/W6809885388', 'https://openalex.org/W2117539524', 'https://openalex.org/W6782298681', 'https://openalex.org/W2134670479', 'https://openalex.org/W3206072662', 'https://openalex.org/W4298393544', 'https://openalex.org/W1527575280', 'https://openalex.org/W4301914798', 'https://openalex.org/W4221167396', 'https://openalex.org/W3176799298', 'https://openalex.org/W4312685069', 'https://openalex.org/W4312558481', 'https://openalex.org/W3094502228', 'https://openalex.org/W2796992393', 'https://openalex.org/W4386071576', 'https://openalex.org/W3108655343', 'https://openalex.org/W3005680577', 'https://openalex.org/W4385245566', 'https://openalex.org/W4281702809', 'https://openalex.org/W3215626407', 'https://openalex.org/W4225323055', 'https://openalex.org/W4285483774', 'https://openalex.org/W4295990387', 'https://openalex.org/W2123024445', 'https://openalex.org/W3170874841', 'https://openalex.org/W2774267535', 'https://openalex.org/W3166396011', 'https://openalex.org/W4295124836', 'https://openalex.org/W4309435465', 'https://openalex.org/W3176445421', 'https://openalex.org/W3174906557', 'https://openalex.org/W4224035735', 'https://openalex.org/W4280490805', 'https://openalex.org/W3209532394', 'https://openalex.org/W4226452378', 'https://openalex.org/W4229042118', 'https://openalex.org/W3122640483', 'https://openalex.org/W3037309139', 'https://openalex.org/W3126337491', 'https://openalex.org/W2619947201', 'https://openalex.org/W2963703197', 'https://openalex.org/W4312424618', 'https://openalex.org/W3081167590', 'https://openalex.org/W4297808394', 'https://openalex.org/W4312741694', 'https://openalex.org/W3010094231']",2023-06-01
https://openalex.org/W3197324626,https://doi.org/10.21437/interspeech.2021-1757,PnG BERT: Augmented BERT on Phonemes and Graphemes for Neural TTS,"This paper introduces PnG BERT, a new encoder model for neural TTS.This model is augmented from the original BERT model, by taking both phoneme and grapheme representations of text as input, as well as the word-level alignment between them.It can be pre-trained on a large text corpus in a selfsupervised manner, and fine-tuned in a TTS task.Experimental results show that a neural TTS model using a pre-trained PnG BERT as its encoder yields more natural prosody and more accurate pronunciation than a baseline model using only phoneme input with no pre-training.Subjective side-by-side preference evaluations show that raters have no statistically significant preference between the speech synthesized using a PnG BERT and ground truth recordings from professional speakers.","['https://openalex.org/W3163339651', 'https://openalex.org/W2952744660', 'https://openalex.org/W3081488690', 'https://openalex.org/W2591927543', 'https://openalex.org/W2808706139', 'https://openalex.org/W3161296985', 'https://openalex.org/W2914120296', 'https://openalex.org/W2901997113', 'https://openalex.org/W2619368999', 'https://openalex.org/W2103085228', 'https://openalex.org/W2519091744', 'https://openalex.org/W3161782335', 'https://openalex.org/W2963250244', 'https://openalex.org/W4299287062', 'https://openalex.org/W2946200149', 'https://openalex.org/W4385245566', 'https://openalex.org/W2121879602', 'https://openalex.org/W2896457183', 'https://openalex.org/W3091928890', 'https://openalex.org/W2963827314', 'https://openalex.org/W3033411150', 'https://openalex.org/W4287547221', 'https://openalex.org/W2964243274', 'https://openalex.org/W2962784628', 'https://openalex.org/W2794490148', 'https://openalex.org/W2866343820', 'https://openalex.org/W2963609956', 'https://openalex.org/W4298580827', 'https://openalex.org/W2907916773', 'https://openalex.org/W2903739847']",2021-08-27
https://openalex.org/W4319862635,https://doi.org/10.1109/slt54892.2023.10023141,FLEURS: FEW-Shot Learning Evaluation of Universal Representations of Speech,"We introduce FLEURS, the Few-shot Learning Evaluation of Universal Representations of Speech benchmark. FLEURS is an n-way parallel speech dataset in 102 languages built on top of the machine translation FLoRes-101 benchmark, with approximately 12 hours of speech supervision per language. FLEURS can be used for a variety of speech tasks, including Automatic Speech Recognition (ASR), Speech Language Identification (Speech LangID), Speech-Text Retrieval. In this paper, we provide baselines for the tasks based on multilingual pre-trained models like speech-only w2v-BERT [1] and speech-text multimodal mSLAM [2]. The goal of FLEURS is to enable speech technology in more languages and catalyze research in low-resource speech understanding. <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup> .","['https://openalex.org/W4226033575', 'https://openalex.org/W6810259195', 'https://openalex.org/W3097777922', 'https://openalex.org/W6780218876', 'https://openalex.org/W3198429080', 'https://openalex.org/W3204696009', 'https://openalex.org/W4210463634', 'https://openalex.org/W3096215352', 'https://openalex.org/W1494198834', 'https://openalex.org/W3160525311', 'https://openalex.org/W3213029956', 'https://openalex.org/W3095410713', 'https://openalex.org/W3119308075', 'https://openalex.org/W3196509775', 'https://openalex.org/W6771467084', 'https://openalex.org/W2743686029', 'https://openalex.org/W3015698636', 'https://openalex.org/W3092085609', 'https://openalex.org/W3197771105', 'https://openalex.org/W6810701745', 'https://openalex.org/W3139878283', 'https://openalex.org/W2937197076', 'https://openalex.org/W3169369929', 'https://openalex.org/W27049869', 'https://openalex.org/W6784577980', 'https://openalex.org/W2064675550', 'https://openalex.org/W2127141656', 'https://openalex.org/W3015877095', 'https://openalex.org/W2914699162', 'https://openalex.org/W2105981609', 'https://openalex.org/W1984076147', 'https://openalex.org/W3213148312', 'https://openalex.org/W6803675045', 'https://openalex.org/W2965538726', 'https://openalex.org/W3039695075', 'https://openalex.org/W2220457451', 'https://openalex.org/W3169483174', 'https://openalex.org/W4226444650', 'https://openalex.org/W4221155340', 'https://openalex.org/W3213018012']",2023-01-09
https://openalex.org/W38194800,https://doi.org/10.21437/interspeech.2004-668,From WER and RIL to MER and WIL: improved evaluation measures for connected speech recognition,"The word error rate (WER), commonly used in ASR assessment, measures the cost of restoring the output word sequence to the original input sequence. However, for most CSR applications apart from dictation machines a more meaningful performance measure would be given by the proportion of information communicated. In this article we introduce two new absolute CSR performance measures: MER (match error rate) and WIL (word information lost). MER is the proportion of I/O word matches which are errors. WIL is a simple approximation to the proportion of word information lost which overcomes the problems associated with the RIL (relative information lost) measure that was proposed half a century ago. Issues relating to ideal performance measurement are discussed and the commonly used Viterbi input/output alignment procedure, with zero weight for hits and equal weight for substitutions, deletions and insertions, is shown to be optimal.","['https://openalex.org/W1667165204', 'https://openalex.org/W4285719527', 'https://openalex.org/W1548235210', 'https://openalex.org/W1970533835', 'https://openalex.org/W2087617622', 'https://openalex.org/W2157477135']",2004-10-04
