openalex_id,doi,title,abstract,referenced_works,publication_date
https://openalex.org/W4398152753,https://doi.org/10.1109/taslp.2024.3402088,InstructTTS: Modelling Expressive TTS in Discrete Latent Space With Natural Language Style Prompt,"Expressive text-to-speech (TTS) aims to synthesize speech with varying speaking styles to better reflect human speech patterns. In this study, we attempt to use natural language as a style prompt to control the styles in the synthetic speech, <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">e.g.</i> , ""Sigh tone in full of sad mood with some helpless feeling"". Considering that there is no existing TTS corpus that is suitable to benchmark this novel task, we first construct a speech corpus whose speech samples are annotated with not only content transcriptions but also style descriptions in natural language. Then we propose an expressive TTS model, named InstructTTS, which is novel in the sense of the following aspects: (1) We fully take advantage of self-supervised learning and cross-modal metric learning and propose a novel three-stage training procedure to obtain a robust sentence embedding model that can effectively capture semantic information from the style prompts and control the speaking style in the generated speech. (2) We propose to model acoustic features in discrete latent space and train a novel discrete diffusion probabilistic model to generate vector-quantized (VQ) acoustic tokens rather than the commonly-used mel spectrogram. (3) We jointly apply mutual information (MI) estimation and minimization during acoustic model training to minimize style-speaker and style-content MI, avoiding possible content and speaker information leakage from the style prompt. Extensive objective and subjective evaluation has been conducted to verify the effectiveness and expressiveness of InstructTTS. Experimental results show that InstructTTS can synthesize high-fidelity and natural speech with style prompts controlling the speaking style. Synthesized samples are available online.","['https://openalex.org/W2963609956', 'https://openalex.org/W6778823374', 'https://openalex.org/W6796464841', 'https://openalex.org/W2972699445', 'https://openalex.org/W2969658393', 'https://openalex.org/W6750489868', 'https://openalex.org/W6749555683', 'https://openalex.org/W6752888775', 'https://openalex.org/W4385822534', 'https://openalex.org/W6848735303', 'https://openalex.org/W6795807602', 'https://openalex.org/W6791353385', 'https://openalex.org/W4210913346', 'https://openalex.org/W2752796333', 'https://openalex.org/W6762931180', 'https://openalex.org/W3180355996', 'https://openalex.org/W6769196770', 'https://openalex.org/W3209059054', 'https://openalex.org/W4307323391', 'https://openalex.org/W3215615641', 'https://openalex.org/W6802805937', 'https://openalex.org/W4367359628', 'https://openalex.org/W6852581948', 'https://openalex.org/W3197294703', 'https://openalex.org/W6777694618', 'https://openalex.org/W3196584150', 'https://openalex.org/W4313316128', 'https://openalex.org/W6846143095', 'https://openalex.org/W3197704090', 'https://openalex.org/W3198123658', 'https://openalex.org/W4375869257', 'https://openalex.org/W6795288823', 'https://openalex.org/W4312388283', 'https://openalex.org/W6810940779', 'https://openalex.org/W6800989748', 'https://openalex.org/W6838815585', 'https://openalex.org/W6846176957', 'https://openalex.org/W6783182287', 'https://openalex.org/W3198213150', 'https://openalex.org/W6849416043', 'https://openalex.org/W4312933868', 'https://openalex.org/W6679045638', 'https://openalex.org/W6796163713', 'https://openalex.org/W6798447524', 'https://openalex.org/W6766673545', 'https://openalex.org/W3156636935', 'https://openalex.org/W6844194202', 'https://openalex.org/W4312096566', 'https://openalex.org/W2157364932', 'https://openalex.org/W6752051073', 'https://openalex.org/W6779459370', 'https://openalex.org/W6796730497', 'https://openalex.org/W6783867762', 'https://openalex.org/W4226132755', 'https://openalex.org/W2963073614', 'https://openalex.org/W4385245566', 'https://openalex.org/W6840815571', 'https://openalex.org/W6838510122', 'https://openalex.org/W4381786045', 'https://openalex.org/W3198533616', 'https://openalex.org/W1494198834', 'https://openalex.org/W6631190155', 'https://openalex.org/W4382202703', 'https://openalex.org/W6757817989', 'https://openalex.org/W2107860279', 'https://openalex.org/W2133665775', 'https://openalex.org/W2067295501', 'https://openalex.org/W2130086727', 'https://openalex.org/W2107740512', 'https://openalex.org/W2058819080', 'https://openalex.org/W6810926057', 'https://openalex.org/W2007962718', 'https://openalex.org/W4388323056', 'https://openalex.org/W6780218876', 'https://openalex.org/W4297808394', 'https://openalex.org/W1522301498', 'https://openalex.org/W4313679638', 'https://openalex.org/W4281771798', 'https://openalex.org/W3174758275', 'https://openalex.org/W2908510526', 'https://openalex.org/W4372279529']",2024-01-01
https://openalex.org/W4402301063,https://doi.org/10.1109/taslp.2024.3451951,ZMM-TTS: Zero-Shot Multilingual and Multispeaker Speech Synthesis Conditioned on Self-Supervised Discrete Speech Representations,"Neural text-to-speech (TTS) has achieved human-like synthetic speech for single-speaker, single-language synthesis. Multilingual TTS systems are limited to resource-rich languages due to the lack of large paired text and studio-quality audio data. TTS systems are typically built using a single speaker’s voice, but there is growing interest in developing systems that can synthesize voices for new speakers using only a few seconds of their speech. This paper presents ZMM-TTS, a multilingual and multispeaker framework utilizing quantized latent speech representations from a large-scale, pre-trained, self-supervised model. Our paper combines text-based and speech-based self-supervised learning models for multilingual speech synthesis. Our proposed model has zero-shot generalization ability not only for unseen speakers but also for unseen languages. We have conducted comprehensive subjective and objective evaluations through a series of experiments. Our model has proven effective in terms of speech naturalness and similarity for both seen and unseen speakers in six high-resource languages. We also tested the efficiency of our method on two hypothetically low-resource languages. The results are promising, indicating that our proposed approach can synthesize audio that is intelligible and has a high degree of similarity to the target speaker’s voice, even without any training data for the new, unseen language.","['https://openalex.org/W2963609956', 'https://openalex.org/W6778823374', 'https://openalex.org/W2964243274', 'https://openalex.org/W4391020683', 'https://openalex.org/W4385764360', 'https://openalex.org/W2972473628', 'https://openalex.org/W3095012670', 'https://openalex.org/W6805710207', 'https://openalex.org/W3197324626', 'https://openalex.org/W4296068816', 'https://openalex.org/W4372267432', 'https://openalex.org/W4385823466', 'https://openalex.org/W6752888775', 'https://openalex.org/W3015826515', 'https://openalex.org/W6780218876', 'https://openalex.org/W3209059054', 'https://openalex.org/W3209984917', 'https://openalex.org/W4225274946', 'https://openalex.org/W3206189675', 'https://openalex.org/W6803547063', 'https://openalex.org/W3207300132', 'https://openalex.org/W6848735303', 'https://openalex.org/W4385822745', 'https://openalex.org/W4226380987', 'https://openalex.org/W4381786045', 'https://openalex.org/W4390075359', 'https://openalex.org/W4252812408', 'https://openalex.org/W3215615641', 'https://openalex.org/W4307323391', 'https://openalex.org/W6851724922', 'https://openalex.org/W6862144568', 'https://openalex.org/W6858915148', 'https://openalex.org/W6748588790', 'https://openalex.org/W6750489868', 'https://openalex.org/W3196584150', 'https://openalex.org/W3161436426', 'https://openalex.org/W6811227718', 'https://openalex.org/W2903739847', 'https://openalex.org/W6763832098', 'https://openalex.org/W3150572638', 'https://openalex.org/W3097297926', 'https://openalex.org/W6800393981', 'https://openalex.org/W4283640572', 'https://openalex.org/W6796464841', 'https://openalex.org/W2973084242', 'https://openalex.org/W4392114301', 'https://openalex.org/W2964002616', 'https://openalex.org/W3048217770', 'https://openalex.org/W3194464626', 'https://openalex.org/W6752124048', 'https://openalex.org/W3205533980', 'https://openalex.org/W4297841714', 'https://openalex.org/W3197763626', 'https://openalex.org/W4225096077', 'https://openalex.org/W4385329631', 'https://openalex.org/W3198429080', 'https://openalex.org/W4226132755', 'https://openalex.org/W4382202703', 'https://openalex.org/W4281760581', 'https://openalex.org/W4385822479', 'https://openalex.org/W4392903365', 'https://openalex.org/W6853937136', 'https://openalex.org/W6850334629', 'https://openalex.org/W4389600306', 'https://openalex.org/W6783867762', 'https://openalex.org/W3196001064', 'https://openalex.org/W4225534571', 'https://openalex.org/W4296068817', 'https://openalex.org/W4367721746', 'https://openalex.org/W3197273793', 'https://openalex.org/W3095410713', 'https://openalex.org/W2084534958', 'https://openalex.org/W2972802841', 'https://openalex.org/W6917585676', 'https://openalex.org/W6783527727', 'https://openalex.org/W7062081054', 'https://openalex.org/W4225956675', 'https://openalex.org/W2972359262', 'https://openalex.org/W1494198834', 'https://openalex.org/W2187089797', 'https://openalex.org/W4392538788', 'https://openalex.org/W4226424742', 'https://openalex.org/W4366460484', 'https://openalex.org/W4313679638', 'https://openalex.org/W3090254849', 'https://openalex.org/W4388927799', 'https://openalex.org/W4323651091']",2024-01-01
https://openalex.org/W4406345321,https://doi.org/10.1109/ojsp.2025.3529377,SpoofCeleb: Speech Deepfake Detection and SASV in the Wild,"This paper introduces SpoofCeleb, a dataset designed for Speech Deepfake Detection (SDD) and Spoofing-robust Automatic Speaker Verification (SASV), utilizing source data from real-world conditions and spoofing attacks generated by Text-To-Speech (TTS) systems also trained on the same real-world data. Robust recognition systems require speech data recorded in varied acoustic environments with different levels of noise to be trained. However, current datasets typically include clean, high-quality recordings (bona fide data) due to the requirements for TTS training; studio-quality or well-recorded read speech is typically necessary to train TTS models. Current SDD datasets also have limited usefulness for training SASV models due to insufficient speaker diversity. SpoofCeleb leverages a fully automated pipeline we developed that processes the VoxCeleb1 dataset, transforming it into a suitable form for TTS training. We subsequently train 23 contemporary TTS systems. SpoofCeleb comprises over 2.5 million utterances from 1,251 unique speakers, collected under natural, real-world conditions. The dataset includes carefully partitioned training, validation, and evaluation sets with well-controlled experimental protocols. We present the baseline results for both SDD and SASV tasks. All data, protocols, and baselines are publicly available at <uri>https://jungjee.github.io/spoofceleb</uri>.","['https://openalex.org/W6846539466', 'https://openalex.org/W6848735303', 'https://openalex.org/W4382202703', 'https://openalex.org/W4402111459', 'https://openalex.org/W3026777299', 'https://openalex.org/W2141074280', 'https://openalex.org/W2176804518', 'https://openalex.org/W4221138880', 'https://openalex.org/W4297841768', 'https://openalex.org/W2726515241', 'https://openalex.org/W6873073503', 'https://openalex.org/W6799942944', 'https://openalex.org/W4297841787', 'https://openalex.org/W6693868787', 'https://openalex.org/W3197358873', 'https://openalex.org/W4372266958', 'https://openalex.org/W4313306150', 'https://openalex.org/W6799089041', 'https://openalex.org/W6852755086', 'https://openalex.org/W3196774886', 'https://openalex.org/W4401437283', 'https://openalex.org/W4403955716', 'https://openalex.org/W4402351686', 'https://openalex.org/W4226148876', 'https://openalex.org/W2989571531', 'https://openalex.org/W4402112137', 'https://openalex.org/W3211424380', 'https://openalex.org/W6603838645', 'https://openalex.org/W3095410713', 'https://openalex.org/W2807550049', 'https://openalex.org/W3035505965', 'https://openalex.org/W4385822293', 'https://openalex.org/W6847363464', 'https://openalex.org/W4402112192', 'https://openalex.org/W2903739847', 'https://openalex.org/W2962780374', 'https://openalex.org/W6795261426', 'https://openalex.org/W4392931276', 'https://openalex.org/W6789577077', 'https://openalex.org/W6783182287', 'https://openalex.org/W6783867762', 'https://openalex.org/W3015338123', 'https://openalex.org/W2990440871', 'https://openalex.org/W6838843145', 'https://openalex.org/W2963300588', 'https://openalex.org/W6853096648', 'https://openalex.org/W6796464841', 'https://openalex.org/W2972569067', 'https://openalex.org/W3198694222', 'https://openalex.org/W3163596559', 'https://openalex.org/W3201773091', 'https://openalex.org/W4319862221', 'https://openalex.org/W3024869864', 'https://openalex.org/W4402111799', 'https://openalex.org/W4385823275', 'https://openalex.org/W4225956675', 'https://openalex.org/W3161480375', 'https://openalex.org/W4392487686', 'https://openalex.org/W2808631503', 'https://openalex.org/W4297841773']",2025-01-01
https://openalex.org/W4392903365,https://doi.org/10.1109/icassp48485.2024.10448074,Extending Multilingual Speech Synthesis to 100+ Languages without Transcribed Data,"Collecting high-quality studio recordings of audio is challenging, which limits the language coverage of text-to-speech (TTS) systems. This paper proposes a framework for scaling a multilingual TTS model to 100+ languages using found data without supervision. The proposed framework combines speech-text encoder pretraining with unsupervised training using untranscribed speech and unspoken text data sources, thereby leveraging massively multilingual joint speech and text representation learning. Without any transcribed speech in a new language, this TTS model can generate intelligible speech in >30 unseen languages (CER difference of <10% to ground truth). With just 15 minutes of transcribed, found data, we can reduce the intelligibility difference to 1% or less from the ground-truth, and achieve naturalness scores that match the ground-truth in several languages.","['https://openalex.org/W6762242920', 'https://openalex.org/W2889028433', 'https://openalex.org/W3096303254', 'https://openalex.org/W4390075359', 'https://openalex.org/W4297841354', 'https://openalex.org/W4385764360', 'https://openalex.org/W6780218876', 'https://openalex.org/W4226033575', 'https://openalex.org/W6810673746', 'https://openalex.org/W6810259195', 'https://openalex.org/W4226120743', 'https://openalex.org/W4319862218', 'https://openalex.org/W4297841605', 'https://openalex.org/W4382202703', 'https://openalex.org/W4297841714', 'https://openalex.org/W6848735303', 'https://openalex.org/W6784642771', 'https://openalex.org/W6696449567', 'https://openalex.org/W3119308075', 'https://openalex.org/W6838929754', 'https://openalex.org/W2025638820', 'https://openalex.org/W2494654097', 'https://openalex.org/W6798575157', 'https://openalex.org/W6846618694', 'https://openalex.org/W4285189120', 'https://openalex.org/W6852909395', 'https://openalex.org/W3097777922', 'https://openalex.org/W6850218400', 'https://openalex.org/W4319862245', 'https://openalex.org/W2962699523', 'https://openalex.org/W3161296985', 'https://openalex.org/W3197294703', 'https://openalex.org/W6840815571', 'https://openalex.org/W3035390927', 'https://openalex.org/W2970854433', 'https://openalex.org/W6755207826', 'https://openalex.org/W6762521896', 'https://openalex.org/W3169483174', 'https://openalex.org/W4372259881', 'https://openalex.org/W4378105483', 'https://openalex.org/W4288099666', 'https://openalex.org/W4319862635', 'https://openalex.org/W3095410713', 'https://openalex.org/W4313679638', 'https://openalex.org/W4323066695', 'https://openalex.org/W3036601975', 'https://openalex.org/W4375869005', 'https://openalex.org/W4221155340', 'https://openalex.org/W3181257032', 'https://openalex.org/W2952468927']",2024-03-18
https://openalex.org/W4387941731,https://doi.org/10.21437/blizzard.2023-4,The IMS Toucan System for the Blizzard Challenge 2023,"For our contribution to the Blizzard Challenge 2023, we improved on the system we submitted to the Blizzard Challenge 2021.Our approach entails a rule-based text-to-phoneme processing system that includes rule-based disambiguation of homographs in the French language.It then transforms the phonemes to spectrograms as intermediate representations using a fast and efficient non-autoregressive synthesis architecture based on Conformer and Glow.A GAN based neural vocoder that combines recent state-of-the-art approaches converts the spectrogram to the final wave.We carefully designed the data processing, training, and inference procedures for the challenge data.Our system identifier is G. Open source code and demo are available.","['https://openalex.org/W3150572638', 'https://openalex.org/W4387941731', 'https://openalex.org/W4319862723', 'https://openalex.org/W4372260248', 'https://openalex.org/W2970641574', 'https://openalex.org/W1522301498', 'https://openalex.org/W4286950013', 'https://openalex.org/W4382202681', 'https://openalex.org/W2739748921', 'https://openalex.org/W2794490148', 'https://openalex.org/W2970006822', 'https://openalex.org/W4287761884', 'https://openalex.org/W3092028330', 'https://openalex.org/W4283390072', 'https://openalex.org/W4386764866', 'https://openalex.org/W4385822778', 'https://openalex.org/W2805064398', 'https://openalex.org/W4287121924', 'https://openalex.org/W2191779130', 'https://openalex.org/W4302759964', 'https://openalex.org/W4225746985', 'https://openalex.org/W4320013936', 'https://openalex.org/W4404752329', 'https://openalex.org/W3033411150', 'https://openalex.org/W4366460484', 'https://openalex.org/W3095410713', 'https://openalex.org/W3097777922', 'https://openalex.org/W2884225676', 'https://openalex.org/W2880875857', 'https://openalex.org/W4297841590', 'https://openalex.org/W4382202703', 'https://openalex.org/W3182954816', 'https://openalex.org/W2607084763', 'https://openalex.org/W4285189120', 'https://openalex.org/W3119308075', 'https://openalex.org/W4395957972', 'https://openalex.org/W4372260612', 'https://openalex.org/W2986154550', 'https://openalex.org/W4281736089']",2023-08-29
https://openalex.org/W4385488985,https://doi.org/10.1109/icasspw59220.2023.10193157,A Comparative Study of Self-Supervised Speech Representations in Read and Spontaneous TTS,"Recent work has explored using self-supervised learning (SSL) speech representations such as wav2vec2.0 as the representation medium in standard two-stage TTS, in place of conventionally used mel-spectrograms. It is however unclear which speech SSL is the better fit for TTS, and whether or not the performance differs between read and spontaneous TTS, the later of which is arguably more challenging. This study aims at addressing these questions by testing several speech SSLs, including different layers of the same SSL, in two-stage TTS on both read and spontaneous corpora, while maintaining constant TTS model architecture and training settings. Results from listening tests show that the 9th layer of 12-layer wav2vec2.0 (ASR finetuned) outperforms other tested SSLs and mel-spectrogram, in both read and spontaneous TTS. Our work sheds light on both how speech SSL can readily improve current TTS systems, and how SSLs compare in the challenging generative task of TTS. Audio examples can be found at https://www.speech.kth.se/tts-demos/ssr_tts","['https://openalex.org/W4297841714', 'https://openalex.org/W4226132755', 'https://openalex.org/W3197580070', 'https://openalex.org/W2973049979', 'https://openalex.org/W6780218876', 'https://openalex.org/W3209059054', 'https://openalex.org/W3140429000', 'https://openalex.org/W6790356757', 'https://openalex.org/W3163596720', 'https://openalex.org/W4226380987', 'https://openalex.org/W4319862479', 'https://openalex.org/W2964243274', 'https://openalex.org/W3150572638', 'https://openalex.org/W6778823374', 'https://openalex.org/W6777694618', 'https://openalex.org/W6783867762', 'https://openalex.org/W6796730497', 'https://openalex.org/W2972606665', 'https://openalex.org/W2973177710', 'https://openalex.org/W4382202703', 'https://openalex.org/W2901285216', 'https://openalex.org/W3016151952', 'https://openalex.org/W3196001064', 'https://openalex.org/W3011535310', 'https://openalex.org/W3202278141', 'https://openalex.org/W4394671563']",2023-06-04
https://openalex.org/W4392904607,https://doi.org/10.1109/icassp48485.2024.10448356,Considering Temporal Connection between Turns for Conversational Speech Synthesis,"Conversational speech synthesis aims to synthesize speech of an individual speaker based on history conversation. However, most studies in conversational speech synthesis only focus on the synthesis performance of the current speaker's turn and neglect the temporal relationship between turns of interlocutors. Therefore, we consider the temporal connection between turns for conversational speech synthesis, which is crucial for the naturalness and coherence of conversations. Specifically, this paper formulates a task in which there is no overlap between turns and only one history turn is considered. To complete this task, an acoustic model is proposed which leverages multi-modal (including text and speech) information from previous turn to predict the acoustic features of not only current turn but also the inter-turn gap. The model is designed based on MQTTS and incorporates the global acoustic representation and BERT-based local semantic representation of previous turn when predicting the acoustic features of each frame. Experimental results demonstrate that with the introduction of global acoustic information and local semantic information, our model achieves better performance on the temporal connection between turns and the quality of synthetic speech. Audio samples can be found in https://mkd-mkd.github.io/icassp2024.","['https://openalex.org/W6749555683', 'https://openalex.org/W3015282541', 'https://openalex.org/W6796464841', 'https://openalex.org/W2395956841', 'https://openalex.org/W2973177710', 'https://openalex.org/W3115920274', 'https://openalex.org/W4296068977', 'https://openalex.org/W4307680525', 'https://openalex.org/W3151309757', 'https://openalex.org/W3198152857', 'https://openalex.org/W4225300652', 'https://openalex.org/W6852750031', 'https://openalex.org/W6603931906', 'https://openalex.org/W4382202703', 'https://openalex.org/W2896457183', 'https://openalex.org/W3198217962', 'https://openalex.org/W6783867762', 'https://openalex.org/W4385245566', 'https://openalex.org/W3196027980', 'https://openalex.org/W4372341043', 'https://openalex.org/W3216976702', 'https://openalex.org/W4377000449', 'https://openalex.org/W2979476256', 'https://openalex.org/W3033411150', 'https://openalex.org/W3174758275']",2024-03-18
https://openalex.org/W4393159110,https://doi.org/10.1609/aaai.v38i3.28056,Expand-and-Quantize: Unsupervised Semantic Segmentation Using High-Dimensional Space and Product Quantization,"Unsupervised semantic segmentation (USS) aims to discover and recognize meaningful categories without any labels. For a successful USS, two key abilities are required: 1) information compression and 2) clustering capability. Previous methods have relied on feature dimension reduction for information compression, however, this approach may hinder the process of clustering. In this paper, we propose a novel USS framework called Expand-and-Quantize Unsupervised Semantic Segmentation (EQUSS), which combines the benefits of high-dimensional spaces for better clustering and product quantization for effective information compression. Our extensive experiments demonstrate that EQUSS achieves state-of-the-art results on three standard benchmarks. In addition, we analyze the entropy of USS features, which is the first step towards understanding USS from the perspective of information theory.","['https://openalex.org/W2981227223', 'https://openalex.org/W6730587030', 'https://openalex.org/W2883725317', 'https://openalex.org/W3159481202', 'https://openalex.org/W3148215308', 'https://openalex.org/W2340897893', 'https://openalex.org/W2161278885', 'https://openalex.org/W2066792529', 'https://openalex.org/W3008115128', 'https://openalex.org/W3021450295', 'https://openalex.org/W4221167013', 'https://openalex.org/W3137561054', 'https://openalex.org/W6687483927', 'https://openalex.org/W6785340122', 'https://openalex.org/W6796581206', 'https://openalex.org/W4283737104', 'https://openalex.org/W3198680251', 'https://openalex.org/W6678775411', 'https://openalex.org/W2012592962', 'https://openalex.org/W2924027593', 'https://openalex.org/W4226221010', 'https://openalex.org/W4382240639', 'https://openalex.org/W2982512683', 'https://openalex.org/W2161236525', 'https://openalex.org/W2948678175', 'https://openalex.org/W4306177415', 'https://openalex.org/W2124386111', 'https://openalex.org/W3043515726', 'https://openalex.org/W2962858109', 'https://openalex.org/W4361194087', 'https://openalex.org/W6648982606', 'https://openalex.org/W2892220819', 'https://openalex.org/W3119189390', 'https://openalex.org/W3217619776', 'https://openalex.org/W3048889251', 'https://openalex.org/W2754084392', 'https://openalex.org/W2950180292', 'https://openalex.org/W4226352467', 'https://openalex.org/W4307535422', 'https://openalex.org/W4225718869', 'https://openalex.org/W2561196672', 'https://openalex.org/W3172288085', 'https://openalex.org/W3022414928', 'https://openalex.org/W2242818861', 'https://openalex.org/W2952793010', 'https://openalex.org/W3017022649', 'https://openalex.org/W1959608418', 'https://openalex.org/W3101749733', 'https://openalex.org/W4382202703', 'https://openalex.org/W3168867926', 'https://openalex.org/W3107725261', 'https://openalex.org/W3009561768', 'https://openalex.org/W2993383518', 'https://openalex.org/W2124509324', 'https://openalex.org/W4386065436', 'https://openalex.org/W4386076264', 'https://openalex.org/W4212875960', 'https://openalex.org/W3035665735', 'https://openalex.org/W2194775991', 'https://openalex.org/W3206138617', 'https://openalex.org/W1686946872']",2024-03-24
https://openalex.org/W4411643490,https://doi.org/10.4018/979-8-3693-5477-3.ch007,The Role of Artificial Intelligence in Linguistic Corpus Analysis,"This chapter explores the transformative role of artificial intelligence (AI) in linguistic corpus analysis within applied linguistics. It begins with an overview of applied linguistics and the significant methodological development of corpus analysis, emphasizing its applications in teaching, language use analysis, and lexicography. The integration of AI in linguistic research is examined, focusing on advancements in natural language processing (NLP) and machine learning, which enhance the depth and accuracy of language analysis. The chapter highlights how AI-driven tools, such as deep learning models and neural networks, facilitate complex tasks like speech recognition, sentiment analysis, and text classification. It also discusses the evolution of corpus analysis tools and the impact of AI innovations on language teaching and translation research. The chapter concludes by addressing the challenges and future trends in AI and corpus analysis, underscoring the potential for interdisciplinary collaboration and the ethical considerations involved in AI applications in linguistics.","['https://openalex.org/W2003898308', 'https://openalex.org/W3056136627', 'https://openalex.org/W3012348148', 'https://openalex.org/W2161411600', 'https://openalex.org/W2123747430', 'https://openalex.org/W2903938540', 'https://openalex.org/W4382202703', 'https://openalex.org/W2968719776', 'https://openalex.org/W4384206993', 'https://openalex.org/W2759200442', 'https://openalex.org/W3087309461', 'https://openalex.org/W3119532183', 'https://openalex.org/W3136971013', 'https://openalex.org/W2982166382', 'https://openalex.org/W3003814985', 'https://openalex.org/W2075457132', 'https://openalex.org/W1976772830', 'https://openalex.org/W4386544253', 'https://openalex.org/W4386644478', 'https://openalex.org/W2998932151', 'https://openalex.org/W4287847662', 'https://openalex.org/W3018827121', 'https://openalex.org/W1524429405', 'https://openalex.org/W2029594649', 'https://openalex.org/W3156333129', 'https://openalex.org/W1527199003', 'https://openalex.org/W2888846440', 'https://openalex.org/W4323059975', 'https://openalex.org/W4226394354', 'https://openalex.org/W2437096199', 'https://openalex.org/W360593475', 'https://openalex.org/W4389429017', 'https://openalex.org/W4281476767', 'https://openalex.org/W1658357284', 'https://openalex.org/W4323237704', 'https://openalex.org/W1882911078', 'https://openalex.org/W4319923055', 'https://openalex.org/W3103252638', 'https://openalex.org/W2924677654', 'https://openalex.org/W4221151672', 'https://openalex.org/W4229018250', 'https://openalex.org/W4293061779', 'https://openalex.org/W4313181389', 'https://openalex.org/W3103536442']",2025-02-21
https://openalex.org/W4392903524,https://doi.org/10.1109/icassp48485.2024.10446203,Minimally-Supervised Speech Synthesis with Conditional Diffusion Model and Language Model: A Comparative Study of Semantic Coding,"Recently, there has been a growing interest in text-to-speech (TTS) methods that can be trained with minimal supervision by combining two types of discrete speech representations and using two sequence-to-sequence tasks to decouple TTS. However, existing methods suffer from three problems: the high-frequency waveform distortion of discrete speech representations, the prosodic averaging problem caused by the duration prediction model in non-autoregressive frameworks, and difficulty in prediction due to the information redundancy and dimension explosion of existing semantic coding methods. To address these problems, three progressive methods are proposed. First, we propose Diff-LM-Speech, an autoregressive structure consisting of a language model and diffusion models, which models the semantic embedding into the mel-spectrogram based on a diffusion model to achieve higher audio quality. We also introduce a prompt encoder structure based on a variational autoencoder and a prosody bottleneck to improve prompt representation ability. Second, we propose Tetra-Diff-Speech, a non-autoregressive structure consisting of four diffusion model-based modules that design a duration diffusion model to achieve diverse prosodic expressions. Finally, we propose Tri-Diff-Speech, a non-autoregressive structure consisting of three diffusion model-based modules that verify the non-necessity of existing semantic coding models and achieve the best results. Experimental results show that our proposed methods outperform baseline methods. We provide a website with audio samples. <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup>","['https://openalex.org/W2963609956', 'https://openalex.org/W2591927543', 'https://openalex.org/W2903739847', 'https://openalex.org/W6763832098', 'https://openalex.org/W6777694618', 'https://openalex.org/W3161296985', 'https://openalex.org/W6778883912', 'https://openalex.org/W4381786045', 'https://openalex.org/W4390075359', 'https://openalex.org/W4296068981', 'https://openalex.org/W6780218876', 'https://openalex.org/W3209059054', 'https://openalex.org/W3215615641', 'https://openalex.org/W6779823529', 'https://openalex.org/W6847363464', 'https://openalex.org/W4372260402', 'https://openalex.org/W2752782242', 'https://openalex.org/W4312069022', 'https://openalex.org/W4292779060', 'https://openalex.org/W3036601975', 'https://openalex.org/W3094002217', 'https://openalex.org/W2946200149', 'https://openalex.org/W4382603054', 'https://openalex.org/W3036167779', 'https://openalex.org/W2519091744', 'https://openalex.org/W4307323391', 'https://openalex.org/W1522301498', 'https://openalex.org/W4402301063', 'https://openalex.org/W4366460484', 'https://openalex.org/W3026874504', 'https://openalex.org/W4313679638', 'https://openalex.org/W4323651091']",2024-03-18
