doi,title,abstract,included,decision_source,final_verdict,landing_url,pdf_url,year,source_anchor,source_term,metadata_json,arxiv_id,openalex_id
10.48550/arxiv.2502.06490,Recent Advances in Discrete Speech Tokens: A Review,"The rapid advancement of speech generation technologies in the era of large language models (LLMs) has established discrete speech tokens as a foundational paradigm for speech representation. These tokens, characterized by their discrete, compact, and concise nature, are not only advantageous for efficient transmission and storage, but also inherently compatible with the language modeling framework, enabling seamless integration of speech into text-dominated LLM architectures. Current research categorizes discrete speech tokens into two principal classes: acoustic tokens and semantic tokens, each of which has evolved into a rich research domain characterized by unique design philosophies and methodological approaches. This survey systematically synthesizes the existing taxonomy and recent innovations in discrete speech tokenization, conducts a critical examination of the strengths and limitations of each paradigm, and presents systematic experimental comparisons across token types. Furthermore, we identify persistent challenges in the field and propose potential research directions, aiming to offer actionable insights to inspire future advancements in the development and application of discrete speech tokens.",1,,include (seed_filter),https://arxiv.org/abs/2502.06490v4,https://arxiv.org/pdf/2502.06490v4,2025,discrete speech tokens,offline clustering,"{""arxiv_id"": ""2502.06490"", ""title"": ""Recent Advances in Discrete Speech Tokens: A Review"", ""summary"": ""The rapid advancement of speech generation technologies in the era of large language models (LLMs) has established discrete speech tokens as a foundational paradigm for speech representation. These tokens, characterized by their discrete, compact, and concise nature, are not only advantageous for efficient transmission and storage, but also inherently compatible with the language modeling framework, enabling seamless integration of speech into text-dominated LLM architectures. Current research categorizes discrete speech tokens into two principal classes: acoustic tokens and semantic tokens, each of which has evolved into a rich research domain characterized by unique design philosophies and methodological approaches. This survey systematically synthesizes the existing taxonomy and recent innovations in discrete speech tokenization, conducts a critical examination of the strengths and limitations of each paradigm, and presents systematic experimental comparisons across token types. Furthermore, we identify persistent challenges in the field and propose potential research directions, aiming to offer actionable insights to inspire future advancements in the development and application of discrete speech tokens."", ""authors"": [""Yiwei Guo"", ""Zhihan Li"", ""Hankun Wang"", ""Bohan Li"", ""Chongtian Shao"", ""Hanglei Zhang"", ""Chenpeng Du"", ""Xie Chen"", ""Shujie Liu"", ""Kai Yu""], ""published"": ""2025-02-10T14:08:25Z"", ""updated"": ""2025-12-12T05:18:11Z"", ""categories"": [""eess.AS"", ""cs.AI"", ""cs.MM"", ""cs.SD"", ""eess.SP""], ""pdf_url"": ""https://arxiv.org/pdf/2502.06490v4"", ""landing_url"": ""https://arxiv.org/abs/2502.06490v4"", ""doi"": ""https://doi.org/10.48550/arXiv.2502.06490""}",2502.0649,https://openalex.org/W4407359094
10.1109/icassp.2017.7953141,Personalized Acoustic Modeling by Weakly Supervised Multi-Task Deep Learning using Acoustic Tokens Discovered from Unlabeled Data,"It is well known that recognizers personalized to each user are much more effective than user-independent recognizers. With the popularity of smartphones today, although it is not difficult to collect a large set of audio data for each user, it is difficult to transcribe it. However, it is now possible to automatically discover acoustic tokens from unlabeled personal data in an unsupervised way. We therefore propose a multi-task deep learning framework called a phoneme-token deep neural network (PTDNN), jointly trained from unsupervised acoustic tokens discovered from unlabeled data and very limited transcribed data for personalized acoustic modeling. We term this scenario ""weakly supervised"". The underlying intuition is that the high degree of similarity between the HMM states of acoustic token models and phoneme models may help them learn from each other in this multi-task learning framework. Initial experiments performed over a personalized audio data set recorded from Facebook posts demonstrated that very good improvements can be achieved in both frame accuracy and word accuracy over popularly-considered baselines such as fDLR, speaker code and lightly supervised adaptation. This approach complements existing speaker adaptation approaches and can be used jointly with such techniques to yield improved results.",1,,include (junior:5),https://arxiv.org/abs/1706.07793v1,https://arxiv.org/pdf/1706.07793v1,2017,dblp_title,Personalized acoustic modeling by weakly supervised multi-task deep learning using acoustic tokens discovered from unlabeled data.,"{""arxiv_id"": ""1706.07793"", ""title"": ""Personalized Acoustic Modeling by Weakly Supervised Multi-Task Deep Learning using Acoustic Tokens Discovered from Unlabeled Data"", ""summary"": ""It is well known that recognizers personalized to each user are much more effective than user-independent recognizers. With the popularity of smartphones today, although it is not difficult to collect a large set of audio data for each user, it is difficult to transcribe it. However, it is now possible to automatically discover acoustic tokens from unlabeled personal data in an unsupervised way. We therefore propose a multi-task deep learning framework called a phoneme-token deep neural network (PTDNN), jointly trained from unsupervised acoustic tokens discovered from unlabeled data and very limited transcribed data for personalized acoustic modeling. We term this scenario \""weakly supervised\"". The underlying intuition is that the high degree of similarity between the HMM states of acoustic token models and phoneme models may help them learn from each other in this multi-task learning framework. Initial experiments performed over a personalized audio data set recorded from Facebook posts demonstrated that very good improvements can be achieved in both frame accuracy and word accuracy over popularly-considered baselines such as fDLR, speaker code and lightly supervised adaptation. This approach complements existing speaker adaptation approaches and can be used jointly with such techniques to yield improved results."", ""authors"": [""Cheng-Kuan Wei"", ""Cheng-Tao Chung"", ""Hung-Yi Lee"", ""Lin-Shan Lee""], ""published"": ""2017-06-23T12:54:43Z"", ""updated"": ""2017-06-23T12:54:43Z"", ""categories"": [""cs.SD""], ""pdf_url"": ""https://arxiv.org/pdf/1706.07793v1"", ""landing_url"": ""https://arxiv.org/abs/1706.07793v1"", ""doi"": ""https://doi.org/10.1109/ICASSP.2017.7953141""}",1706.07793,https://openalex.org/W2618500857
10.48550/arxiv.2207.07036,u-HuBERT: Unified Mixed-Modal Speech Pretraining And Zero-Shot Transfer to Unlabeled Modality,"While audio-visual speech models can yield superior performance and robustness compared to audio-only models, their development and adoption are hindered by the lack of labeled and unlabeled audio-visual data and the cost to deploy one model per modality. In this paper, we present u-HuBERT, a self-supervised pre-training framework that can leverage both multimodal and unimodal speech with a unified masked cluster prediction objective. By utilizing modality dropout during pre-training, we demonstrate that a single fine-tuned model can achieve performance on par or better than the state-of-the-art modality-specific models. Moreover, our model fine-tuned only on audio can perform well with audio-visual and visual speech input, achieving zero-shot modality generalization for multiple speech processing tasks. In particular, our single model yields 1.2%/1.4%/27.2% speech recognition word error rate on LRS3 with audio-visual/audio/visual input. Codes and models are available at https://github.com/facebookresearch/av_hubert",1,,include (junior:5),https://arxiv.org/abs/2207.07036v2,https://arxiv.org/pdf/2207.07036v2,2022,discrete speech tokens,hubert,"{""arxiv_id"": ""2207.07036"", ""title"": ""u-HuBERT: Unified Mixed-Modal Speech Pretraining And Zero-Shot Transfer to Unlabeled Modality"", ""summary"": ""While audio-visual speech models can yield superior performance and robustness compared to audio-only models, their development and adoption are hindered by the lack of labeled and unlabeled audio-visual data and the cost to deploy one model per modality. In this paper, we present u-HuBERT, a self-supervised pre-training framework that can leverage both multimodal and unimodal speech with a unified masked cluster prediction objective. By utilizing modality dropout during pre-training, we demonstrate that a single fine-tuned model can achieve performance on par or better than the state-of-the-art modality-specific models. Moreover, our model fine-tuned only on audio can perform well with audio-visual and visual speech input, achieving zero-shot modality generalization for multiple speech processing tasks. In particular, our single model yields 1.2%/1.4%/27.2% speech recognition word error rate on LRS3 with audio-visual/audio/visual input. Codes and models are available at https://github.com/facebookresearch/av_hubert"", ""authors"": [""Wei-Ning Hsu"", ""Bowen Shi""], ""published"": ""2022-07-14T16:21:33Z"", ""updated"": ""2022-11-28T03:12:14Z"", ""categories"": [""cs.CL"", ""cs.AI"", ""cs.CV"", ""cs.SD"", ""eess.AS"", ""eess.IV""], ""pdf_url"": ""https://arxiv.org/pdf/2207.07036v2"", ""landing_url"": ""https://arxiv.org/abs/2207.07036v2"", ""doi"": ""https://doi.org/10.48550/arXiv.2207.07036""}",2207.07036,https://openalex.org/W4285595742
10.48550/arxiv.2210.16755,token2vec: A Joint Self-Supervised Pre-training Framework Using Unpaired Speech and Text,"Self-supervised pre-training has been successful in both text and speech processing. Speech and text offer different but complementary information. The question is whether we are able to perform a speech-text joint pre-training on unpaired speech and text. In this paper, we take the idea of self-supervised pre-training one step further and propose token2vec, a novel joint pre-training framework for unpaired speech and text based on discrete representations of speech. Firstly, due to the distinct characteristics between speech and text modalities, where speech is continuous while text is discrete, we first discretize speech into a sequence of discrete speech tokens to solve the modality mismatch problem. Secondly, to solve the length mismatch problem, where the speech sequence is usually much longer than text sequence, we convert the words of text into phoneme sequences and randomly repeat each phoneme in the sequences. Finally, we feed the discrete speech and text tokens into a modality-agnostic Transformer encoder and pre-train with token-level masking language modeling (tMLM). Experiments show that token2vec is significantly superior to various speech-only pre-training baselines, with up to 17.7% relative WER reduction. Token2vec model is also validated on a non-ASR task, i.e., spoken intent classification, and shows good transferability.",1,,include (junior:5),https://arxiv.org/abs/2210.16755v1,https://arxiv.org/pdf/2210.16755v1,2022,discrete speech tokens,offline clustering,"{""arxiv_id"": ""2210.16755"", ""title"": ""token2vec: A Joint Self-Supervised Pre-training Framework Using Unpaired Speech and Text"", ""summary"": ""Self-supervised pre-training has been successful in both text and speech processing. Speech and text offer different but complementary information. The question is whether we are able to perform a speech-text joint pre-training on unpaired speech and text. In this paper, we take the idea of self-supervised pre-training one step further and propose token2vec, a novel joint pre-training framework for unpaired speech and text based on discrete representations of speech. Firstly, due to the distinct characteristics between speech and text modalities, where speech is continuous while text is discrete, we first discretize speech into a sequence of discrete speech tokens to solve the modality mismatch problem. Secondly, to solve the length mismatch problem, where the speech sequence is usually much longer than text sequence, we convert the words of text into phoneme sequences and randomly repeat each phoneme in the sequences. Finally, we feed the discrete speech and text tokens into a modality-agnostic Transformer encoder and pre-train with token-level masking language modeling (tMLM). Experiments show that token2vec is significantly superior to various speech-only pre-training baselines, with up to 17.7% relative WER reduction. Token2vec model is also validated on a non-ASR task, i.e., spoken intent classification, and shows good transferability."", ""authors"": [""Xianghu Yue"", ""Junyi Ao"", ""Xiaoxue Gao"", ""Haizhou Li""], ""published"": ""2022-10-30T06:38:19Z"", ""updated"": ""2022-10-30T06:38:19Z"", ""categories"": [""cs.CL"", ""cs.SD"", ""eess.AS""], ""pdf_url"": ""https://arxiv.org/pdf/2210.16755v1"", ""landing_url"": ""https://arxiv.org/abs/2210.16755v1"", ""doi"": ""https://doi.org/10.48550/arXiv.2210.16755""}",2210.16755,https://openalex.org/W4307937713
10.48550/arxiv.2212.09058,BEATs: Audio Pre-Training with Acoustic Tokenizers,"The massive growth of self-supervised learning (SSL) has been witnessed in language, vision, speech, and audio domains over the past few years. While discrete label prediction is widely adopted for other modalities, the state-of-the-art audio SSL models still employ reconstruction loss for pre-training. Compared with reconstruction loss, semantic-rich discrete label prediction encourages the SSL model to abstract the high-level audio semantics and discard the redundant details as in human perception. However, a semantic-rich acoustic tokenizer for general audio pre-training is usually not straightforward to obtain, due to the continuous property of audio and unavailable phoneme sequences like speech. To tackle this challenge, we propose BEATs, an iterative audio pre-training framework to learn Bidirectional Encoder representation from Audio Transformers, where an acoustic tokenizer and an audio SSL model are optimized by iterations. In the first iteration, we use random projection as the acoustic tokenizer to train an audio SSL model in a mask and label prediction manner. Then, we train an acoustic tokenizer for the next iteration by distilling the semantic knowledge from the pre-trained or fine-tuned audio SSL model. The iteration is repeated with the hope of mutual promotion of the acoustic tokenizer and audio SSL model. The experimental results demonstrate our acoustic tokenizers can generate discrete labels with rich audio semantics and our audio SSL models achieve state-of-the-art results across various audio classification benchmarks, even outperforming previous models that use more training data and model parameters significantly. Specifically, we set a new state-of-the-art mAP 50.6% on AudioSet-2M for audio-only models without using any external data, and 98.1% accuracy on ESC-50. The code and pre-trained models are available at https://aka.ms/beats.",1,,include (junior:5),https://arxiv.org/abs/2212.09058v1,https://arxiv.org/pdf/2212.09058v1,2022,discrete speech tokens,acoustic tokens,"{""arxiv_id"": ""2212.09058"", ""title"": ""BEATs: Audio Pre-Training with Acoustic Tokenizers"", ""summary"": ""The massive growth of self-supervised learning (SSL) has been witnessed in language, vision, speech, and audio domains over the past few years. While discrete label prediction is widely adopted for other modalities, the state-of-the-art audio SSL models still employ reconstruction loss for pre-training. Compared with reconstruction loss, semantic-rich discrete label prediction encourages the SSL model to abstract the high-level audio semantics and discard the redundant details as in human perception. However, a semantic-rich acoustic tokenizer for general audio pre-training is usually not straightforward to obtain, due to the continuous property of audio and unavailable phoneme sequences like speech. To tackle this challenge, we propose BEATs, an iterative audio pre-training framework to learn Bidirectional Encoder representation from Audio Transformers, where an acoustic tokenizer and an audio SSL model are optimized by iterations. In the first iteration, we use random projection as the acoustic tokenizer to train an audio SSL model in a mask and label prediction manner. Then, we train an acoustic tokenizer for the next iteration by distilling the semantic knowledge from the pre-trained or fine-tuned audio SSL model. The iteration is repeated with the hope of mutual promotion of the acoustic tokenizer and audio SSL model. The experimental results demonstrate our acoustic tokenizers can generate discrete labels with rich audio semantics and our audio SSL models achieve state-of-the-art results across various audio classification benchmarks, even outperforming previous models that use more training data and model parameters significantly. Specifically, we set a new state-of-the-art mAP 50.6% on AudioSet-2M for audio-only models without using any external data, and 98.1% accuracy on ESC-50. The code and pre-trained models are available at https://aka.ms/beats."", ""authors"": [""Sanyuan Chen"", ""Yu Wu"", ""Chengyi Wang"", ""Shujie Liu"", ""Daniel Tompkins"", ""Zhuo Chen"", ""Furu Wei""], ""published"": ""2022-12-18T10:41:55Z"", ""updated"": ""2022-12-18T10:41:55Z"", ""categories"": [""eess.AS"", ""cs.AI"", ""cs.CL"", ""cs.LG"", ""cs.SD""], ""pdf_url"": ""https://arxiv.org/pdf/2212.09058v1"", ""landing_url"": ""https://arxiv.org/abs/2212.09058v1"", ""doi"": ""https://doi.org/10.48550/arXiv.2212.09058""}",2212.09058,https://openalex.org/W4312048190
10.48550/arxiv.2301.02111,Neural Codec Language Models are Zero-Shot Text to Speech Synthesizers,"We introduce a language modeling approach for text to speech synthesis (TTS). Specifically, we train a neural codec language model (called Vall-E) using discrete codes derived from an off-the-shelf neural audio codec model, and regard TTS as a conditional language modeling task rather than continuous signal regression as in previous work. During the pre-training stage, we scale up the TTS training data to 60K hours of English speech which is hundreds of times larger than existing systems. Vall-E emerges in-context learning capabilities and can be used to synthesize high-quality personalized speech with only a 3-second enrolled recording of an unseen speaker as an acoustic prompt. Experiment results show that Vall-E significantly outperforms the state-of-the-art zero-shot TTS system in terms of speech naturalness and speaker similarity. In addition, we find Vall-E could preserve the speaker's emotion and acoustic environment of the acoustic prompt in synthesis. See https://aka.ms/valle for demos of our work.",1,,include (junior:5),https://arxiv.org/abs/2301.02111v1,https://arxiv.org/pdf/2301.02111v1,2023,discrete speech tokens,neural codec,"{""arxiv_id"": ""2301.02111"", ""title"": ""Neural Codec Language Models are Zero-Shot Text to Speech Synthesizers"", ""summary"": ""We introduce a language modeling approach for text to speech synthesis (TTS). Specifically, we train a neural codec language model (called Vall-E) using discrete codes derived from an off-the-shelf neural audio codec model, and regard TTS as a conditional language modeling task rather than continuous signal regression as in previous work. During the pre-training stage, we scale up the TTS training data to 60K hours of English speech which is hundreds of times larger than existing systems. Vall-E emerges in-context learning capabilities and can be used to synthesize high-quality personalized speech with only a 3-second enrolled recording of an unseen speaker as an acoustic prompt. Experiment results show that Vall-E significantly outperforms the state-of-the-art zero-shot TTS system in terms of speech naturalness and speaker similarity. In addition, we find Vall-E could preserve the speaker's emotion and acoustic environment of the acoustic prompt in synthesis. See https://aka.ms/valle for demos of our work."", ""authors"": [""Chengyi Wang"", ""Sanyuan Chen"", ""Yu Wu"", ""Ziqiang Zhang"", ""Long Zhou"", ""Shujie Liu"", ""Zhuo Chen"", ""Yanqing Liu"", ""Huaming Wang"", ""Jinyu Li"", ""Lei He"", ""Sheng Zhao"", ""Furu Wei""], ""published"": ""2023-01-05T15:37:15Z"", ""updated"": ""2023-01-05T15:37:15Z"", ""categories"": [""cs.CL"", ""cs.SD"", ""eess.AS""], ""pdf_url"": ""https://arxiv.org/pdf/2301.02111v1"", ""landing_url"": ""https://arxiv.org/abs/2301.02111v1"", ""doi"": ""https://doi.org/10.48550/arXiv.2301.02111""}",2301.02111,https://openalex.org/W4313679638
10.48550/arxiv.2301.13662,InstructTTS: Modelling Expressive TTS in Discrete Latent Space with Natural Language Style Prompt,"Expressive text-to-speech (TTS) aims to synthesize different speaking style speech according to human's demands. Nowadays, there are two common ways to control speaking styles: (1) Pre-defining a group of speaking style and using categorical index to denote different speaking style. However, there are limitations in the diversity of expressiveness, as these models can only generate the pre-defined styles. (2) Using reference speech as style input, which results in a problem that the extracted style information is not intuitive or interpretable. In this study, we attempt to use natural language as style prompt to control the styles in the synthetic speech, e.g., ""Sigh tone in full of sad mood with some helpless feeling"". Considering that there is no existing TTS corpus which is proper to benchmark this novel task, we first construct a speech corpus, whose speech samples are annotated with not only content transcriptions but also style descriptions in natural language. Then we propose an expressive TTS model, named as InstructTTS, which is novel in the sense of following aspects: (1) We fully take the advantage of self-supervised learning and cross-modal metric learning, and propose a novel three-stage training procedure to obtain a robust sentence embedding model, which can effectively capture semantic information from the style prompts and control the speaking style in the generated speech. (2) We propose to model acoustic features in discrete latent space and train a novel discrete diffusion probabilistic model to generate vector-quantized (VQ) acoustic tokens rather than the commonly-used mel spectrogram. (3) We jointly apply mutual information (MI) estimation and minimization during acoustic model training to minimize style-speaker and style-content MI, avoiding possible content and speaker information leakage from the style prompt.",1,,include (junior:5),https://arxiv.org/abs/2301.13662v2,https://arxiv.org/pdf/2301.13662v2,2023,discrete speech tokens,acoustic tokens,"{""arxiv_id"": ""2301.13662"", ""title"": ""InstructTTS: Modelling Expressive TTS in Discrete Latent Space with Natural Language Style Prompt"", ""summary"": ""Expressive text-to-speech (TTS) aims to synthesize different speaking style speech according to human's demands. Nowadays, there are two common ways to control speaking styles: (1) Pre-defining a group of speaking style and using categorical index to denote different speaking style. However, there are limitations in the diversity of expressiveness, as these models can only generate the pre-defined styles. (2) Using reference speech as style input, which results in a problem that the extracted style information is not intuitive or interpretable. In this study, we attempt to use natural language as style prompt to control the styles in the synthetic speech, e.g., \""Sigh tone in full of sad mood with some helpless feeling\"". Considering that there is no existing TTS corpus which is proper to benchmark this novel task, we first construct a speech corpus, whose speech samples are annotated with not only content transcriptions but also style descriptions in natural language. Then we propose an expressive TTS model, named as InstructTTS, which is novel in the sense of following aspects: (1) We fully take the advantage of self-supervised learning and cross-modal metric learning, and propose a novel three-stage training procedure to obtain a robust sentence embedding model, which can effectively capture semantic information from the style prompts and control the speaking style in the generated speech. (2) We propose to model acoustic features in discrete latent space and train a novel discrete diffusion probabilistic model to generate vector-quantized (VQ) acoustic tokens rather than the commonly-used mel spectrogram. (3) We jointly apply mutual information (MI) estimation and minimization during acoustic model training to minimize style-speaker and style-content MI, avoiding possible content and speaker information leakage from the style prompt."", ""authors"": [""Dongchao Yang"", ""Songxiang Liu"", ""Rongjie Huang"", ""Chao Weng"", ""Helen Meng""], ""published"": ""2023-01-31T14:26:52Z"", ""updated"": ""2023-06-25T11:42:52Z"", ""categories"": [""cs.SD"", ""eess.AS""], ""pdf_url"": ""https://arxiv.org/pdf/2301.13662v2"", ""landing_url"": ""https://arxiv.org/abs/2301.13662v2"", ""doi"": ""https://doi.org/10.48550/arXiv.2301.13662""}",2301.13662,https://openalex.org/W4318907788
10.48550/arxiv.2302.03540,"Speak, Read and Prompt: High-Fidelity Text-to-Speech with Minimal Supervision","We introduce SPEAR-TTS, a multi-speaker text-to-speech (TTS) system that can be trained with minimal supervision. By combining two types of discrete speech representations, we cast TTS as a composition of two sequence-to-sequence tasks: from text to high-level semantic tokens (akin to ""reading"") and from semantic tokens to low-level acoustic tokens (""speaking""). Decoupling these two tasks enables training of the ""speaking"" module using abundant audio-only data, and unlocks the highly efficient combination of pretraining and backtranslation to reduce the need for parallel data when training the ""reading"" component. To control the speaker identity, we adopt example prompting, which allows SPEAR-TTS to generalize to unseen speakers using only a short sample of 3 seconds, without any explicit speaker representation or speaker-id labels. Our experiments demonstrate that SPEAR-TTS achieves a character error rate that is competitive with state-of-the-art methods using only 15 minutes of parallel data, while matching ground-truth speech in terms of naturalness and acoustic quality, as measured in subjective tests.",1,,include (junior:5),https://arxiv.org/abs/2302.03540v1,https://arxiv.org/pdf/2302.03540v1,2023,discrete speech tokens,acoustic tokens,"{""arxiv_id"": ""2302.03540"", ""title"": ""Speak, Read and Prompt: High-Fidelity Text-to-Speech with Minimal Supervision"", ""summary"": ""We introduce SPEAR-TTS, a multi-speaker text-to-speech (TTS) system that can be trained with minimal supervision. By combining two types of discrete speech representations, we cast TTS as a composition of two sequence-to-sequence tasks: from text to high-level semantic tokens (akin to \""reading\"") and from semantic tokens to low-level acoustic tokens (\""speaking\""). Decoupling these two tasks enables training of the \""speaking\"" module using abundant audio-only data, and unlocks the highly efficient combination of pretraining and backtranslation to reduce the need for parallel data when training the \""reading\"" component. To control the speaker identity, we adopt example prompting, which allows SPEAR-TTS to generalize to unseen speakers using only a short sample of 3 seconds, without any explicit speaker representation or speaker-id labels. Our experiments demonstrate that SPEAR-TTS achieves a character error rate that is competitive with state-of-the-art methods using only 15 minutes of parallel data, while matching ground-truth speech in terms of naturalness and acoustic quality, as measured in subjective tests."", ""authors"": [""Eugene Kharitonov"", ""Damien Vincent"", ""Zalán Borsos"", ""Raphaël Marinier"", ""Sertan Girgin"", ""Olivier Pietquin"", ""Matt Sharifi"", ""Marco Tagliasacchi"", ""Neil Zeghidour""], ""published"": ""2023-02-07T15:48:31Z"", ""updated"": ""2023-02-07T15:48:31Z"", ""categories"": [""cs.SD"", ""eess.AS""], ""pdf_url"": ""https://arxiv.org/pdf/2302.03540v1"", ""landing_url"": ""https://arxiv.org/abs/2302.03540v1"", ""doi"": ""https://doi.org/10.48550/arXiv.2302.03540""}",2302.0354,https://openalex.org/W4319653946
10.48550/arxiv.2302.08342,Speech Enhancement with Multi-granularity Vector Quantization,"With advances in deep learning, neural network based speech enhancement (SE) has developed rapidly in the last decade. Meanwhile, the self-supervised pre-trained model and vector quantization (VQ) have achieved excellent performance on many speech-related tasks, while they are less explored on SE. As it was shown in our previous work that utilizing a VQ module to discretize noisy speech representations is beneficial for speech denoising, in this work we therefore study the impact of using VQ at different layers with different number of codebooks. Different VQ modules indeed enable to extract multiple-granularity speech features. Following an attention mechanism, the contextual features extracted by a pre-trained model are fused with the local features extracted by the encoder, such that both global and local information are preserved to reconstruct the enhanced speech. Experimental results on the Valentini dataset show that the proposed model can improve the SE performance, where the impact of choosing pre-trained models is also revealed.",1,,include (junior:5),https://arxiv.org/abs/2302.08342v1,https://arxiv.org/pdf/2302.08342v1,2023,discrete speech tokens,vector quantization,"{""arxiv_id"": ""2302.08342"", ""title"": ""Speech Enhancement with Multi-granularity Vector Quantization"", ""summary"": ""With advances in deep learning, neural network based speech enhancement (SE) has developed rapidly in the last decade. Meanwhile, the self-supervised pre-trained model and vector quantization (VQ) have achieved excellent performance on many speech-related tasks, while they are less explored on SE. As it was shown in our previous work that utilizing a VQ module to discretize noisy speech representations is beneficial for speech denoising, in this work we therefore study the impact of using VQ at different layers with different number of codebooks. Different VQ modules indeed enable to extract multiple-granularity speech features. Following an attention mechanism, the contextual features extracted by a pre-trained model are fused with the local features extracted by the encoder, such that both global and local information are preserved to reconstruct the enhanced speech. Experimental results on the Valentini dataset show that the proposed model can improve the SE performance, where the impact of choosing pre-trained models is also revealed."", ""authors"": [""Xiao-Ying Zhao"", ""Qiu-Shi Zhu"", ""Jie Zhang""], ""published"": ""2023-02-16T14:53:41Z"", ""updated"": ""2023-02-16T14:53:41Z"", ""categories"": [""eess.AS"", ""cs.SD""], ""pdf_url"": ""https://arxiv.org/pdf/2302.08342v1"", ""landing_url"": ""https://arxiv.org/abs/2302.08342v1"", ""doi"": ""https://doi.org/10.48550/arXiv.2302.08342""}",2302.08342,https://openalex.org/W4321277156
10.48550/arxiv.2303.02939,FoundationTTS: Text-to-Speech for ASR Customization with Generative Language Model,"Neural text-to-speech (TTS) generally consists of cascaded architecture with separately optimized acoustic model and vocoder, or end-to-end architecture with continuous mel-spectrograms or self-extracted speech frames as the intermediate representations to bridge acoustic model and vocoder, which suffers from two limitations: 1) the continuous acoustic frames are hard to predict with phoneme only, and acoustic information like duration or pitch is also needed to solve the one-to-many problem, which is not easy to scale on large scale and noise datasets; 2) to achieve diverse speech output based on continuous speech features, complex VAE or flow-based models are usually required. In this paper, we propose FoundationTTS, a new speech synthesis system with a neural audio codec for discrete speech token extraction and waveform reconstruction and a large language model for discrete token generation from linguistic (phoneme) tokens. Specifically, 1) we propose a hierarchical codec network based on vector-quantized auto-encoders with adversarial training (VQ-GAN), which first extracts continuous frame-level speech representations with fine-grained codec, and extracts a discrete token from each continuous speech frame with coarse-grained codec; 2) we jointly optimize speech token, linguistic tokens, speaker token together with a large language model and predict the discrete speech tokens autoregressively. Experiments show that FoundationTTS achieves a MOS gain of +0.14 compared to the baseline system. In ASR customization tasks, our method achieves 7.09\% and 10.35\% WERR respectively over two strong customized ASR baselines.",1,,include (junior:5),https://arxiv.org/abs/2303.02939v3,https://arxiv.org/pdf/2303.02939v3,2023,discrete speech tokens,offline clustering,"{""arxiv_id"": ""2303.02939"", ""title"": ""FoundationTTS: Text-to-Speech for ASR Customization with Generative Language Model"", ""summary"": ""Neural text-to-speech (TTS) generally consists of cascaded architecture with separately optimized acoustic model and vocoder, or end-to-end architecture with continuous mel-spectrograms or self-extracted speech frames as the intermediate representations to bridge acoustic model and vocoder, which suffers from two limitations: 1) the continuous acoustic frames are hard to predict with phoneme only, and acoustic information like duration or pitch is also needed to solve the one-to-many problem, which is not easy to scale on large scale and noise datasets; 2) to achieve diverse speech output based on continuous speech features, complex VAE or flow-based models are usually required. In this paper, we propose FoundationTTS, a new speech synthesis system with a neural audio codec for discrete speech token extraction and waveform reconstruction and a large language model for discrete token generation from linguistic (phoneme) tokens. Specifically, 1) we propose a hierarchical codec network based on vector-quantized auto-encoders with adversarial training (VQ-GAN), which first extracts continuous frame-level speech representations with fine-grained codec, and extracts a discrete token from each continuous speech frame with coarse-grained codec; 2) we jointly optimize speech token, linguistic tokens, speaker token together with a large language model and predict the discrete speech tokens autoregressively. Experiments show that FoundationTTS achieves a MOS gain of +0.14 compared to the baseline system. In ASR customization tasks, our method achieves 7.09\\% and 10.35\\% WERR respectively over two strong customized ASR baselines."", ""authors"": [""Ruiqing Xue"", ""Yanqing Liu"", ""Lei He"", ""Xu Tan"", ""Linquan Liu"", ""Edward Lin"", ""Sheng Zhao""], ""published"": ""2023-03-06T07:17:15Z"", ""updated"": ""2023-03-08T03:06:47Z"", ""categories"": [""eess.AS"", ""cs.SD""], ""pdf_url"": ""https://arxiv.org/pdf/2303.02939v3"", ""landing_url"": ""https://arxiv.org/abs/2303.02939v3"", ""doi"": ""https://doi.org/10.48550/arXiv.2303.02939""}",2303.02939,https://openalex.org/W4323697273
